Category;Managed by;Beheerder;Name;Naam;Postal code;Municipality;Gemeente;Google Maps;Google Street View;Geo Point;Geo Shape;source;last_update
Bus;STIB;MIVB;Beauté;Schoonheid;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83928181%2C4.30687663;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83928181%2C4.30687663;50.8392818129, 4.3068766324;"{""coordinates"": [4.3068766324, 50.8392818129], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Riethuisen;Riethuisen;1083;Ganshoren;Ganshoren;https://www.google.com/maps/search/?api=1&query=50.86807189%2C4.32120545;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86807189%2C4.32120545;50.8680718931, 4.3212054539;"{""coordinates"": [4.3212054539, 50.8680718931], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Vétérinaires;Veeartsen;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83309894%2C4.32799016;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83309894%2C4.32799016;50.8330989366, 4.3279901566;"{""coordinates"": [4.3279901566, 50.8330989366], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Madou;Madou;1210;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85008431%2C4.36919222;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85008431%2C4.36919222;50.8500843077, 4.3691922179;"{""coordinates"": [4.3691922179, 50.8500843077], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Ginette Javaux;Ginette Javaux;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.81869484%2C4.40851442;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81869484%2C4.40851442;50.81869484, 4.408514424;"{""coordinates"": [4.408514424, 50.81869484], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Schweitzer;Schweitzer;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.86441904%2C4.29708952;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86441904%2C4.29708952;50.8644190444, 4.2970895215;"{""coordinates"": [4.2970895215, 50.8644190444], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;CERIA;COOVI;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.81624899%2C4.290578;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81624899%2C4.290578;50.8162489945, 4.2905779954;"{""coordinates"": [4.2905779954, 50.8162489945], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Étangs;Vijvers;1040;Etterbeek;Etterbeek;https://www.google.com/maps/search/?api=1&query=50.83610761%2C4.3808526;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83610761%2C4.3808526;50.8361076059, 4.380852599;"{""coordinates"": [4.380852599, 50.8361076059], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Pasteur;Pasteur;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.78034153%2C4.34911266;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.78034153%2C4.34911266;50.7803415275, 4.3491126598;"{""coordinates"": [4.3491126598, 50.7803415275], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Steurs;Steurs;1210;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85282568%2C4.37816743;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85282568%2C4.37816743;50.8528256781, 4.3781674342;"{""coordinates"": [4.3781674342, 50.8528256781], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Vignette;Kleine Wijngaard;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.81422263%2C4.41967775;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81422263%2C4.41967775;50.8142226315, 4.4196777472;"{""coordinates"": [4.4196777472, 50.8142226315], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Madou;Madou;1210;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.84910264%2C4.36993628;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84910264%2C4.36993628;50.8491026441, 4.3699362783;"{""coordinates"": [4.3699362783, 50.8491026441], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Plasky;Plasky;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85095273%2C4.39702546;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85095273%2C4.39702546;50.8509527251, 4.3970254613;"{""coordinates"": [4.3970254613, 50.8509527251], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Alma;Alma;1200;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;https://www.google.com/maps/search/?api=1&query=50.84786883%2C4.45584013;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84786883%2C4.45584013;50.8478688321, 4.4558401263;"{""coordinates"": [4.4558401263, 50.8478688321], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Wagon;Wagen;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.79675167%2C4.32904807;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.79675167%2C4.32904807;50.7967516701, 4.3290480684;"{""coordinates"": [4.3290480684, 50.7967516701], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Racing;Racing;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.79272167%2C4.37405566;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.79272167%2C4.37405566;50.792721674, 4.3740556586;"{""coordinates"": [4.3740556586, 50.792721674], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bois des Îles;Eilandenhout;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.87351333%2C4.29504127;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87351333%2C4.29504127;50.8735133254, 4.2950412715;"{""coordinates"": [4.2950412715, 50.8735133254], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Vander Meerschen;Vander Meerschen;1150;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;https://www.google.com/maps/search/?api=1&query=50.82584179%2C4.45697563;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82584179%2C4.45697563;50.8258417932, 4.4569756294;"{""coordinates"": [4.4569756294, 50.8258417932], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Madou;Madou;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84988744%2C4.36902465;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84988744%2C4.36902465;50.849887439, 4.3690246498;"{""coordinates"": [4.3690246498, 50.849887439], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Amélie Gomand;Amélie Gomand;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.87636572%2C4.3381619;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87636572%2C4.3381619;50.8763657163, 4.3381618963;"{""coordinates"": [4.3381618963, 50.8763657163], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Speeckaert;Speeckaert;1200;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;https://www.google.com/maps/search/?api=1&query=50.84843659%2C4.42032589;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84843659%2C4.42032589;50.8484365892, 4.4203258918;"{""coordinates"": [4.4203258918, 50.8484365892], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Marie Depage;Marie Depage;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.81394573%2C4.35629316;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81394573%2C4.35629316;50.8139457256, 4.3562931572;"{""coordinates"": [4.3562931572, 50.8139457256], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Breydel;Breydel;1040;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84118532%2C4.38467741;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84118532%2C4.38467741;50.8411853153, 4.3846774112;"{""coordinates"": [4.3846774112, 50.8411853153], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Parc Monnet;Monnet-park;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.86999577%2C4.28817369;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86999577%2C4.28817369;50.8699957702, 4.2881736902;"{""coordinates"": [4.2881736902, 50.8699957702], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Digue du Canal;Vaartdijk;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82346915%2C4.30854778;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82346915%2C4.30854778;50.8234691464, 4.3085477803;"{""coordinates"": [4.3085477803, 50.8234691464], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Gare de Jette;Station Jette;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.8801822%2C4.33041105;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8801822%2C4.33041105;50.8801821963, 4.3304110457;"{""coordinates"": [4.3304110457, 50.8801821963], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Osseghem;Ossegem;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85638758%2C4.32652876;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85638758%2C4.32652876;50.8563875793, 4.3265287576;"{""coordinates"": [4.3265287576, 50.8563875793], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Peter Benoit;Peter Benoit;1120;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.89584331%2C4.38854735;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89584331%2C4.38854735;50.8958433143, 4.3885473484;"{""coordinates"": [4.3885473484, 50.8958433143], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Gare du Midi;Zuidstation;1060;Saint-Gilles;Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.83861661%2C4.3364397;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83861661%2C4.3364397;50.8386166059, 4.3364397045;"{""coordinates"": [4.3364397045, 50.8386166059], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Trois Couleurs;Drie Kleuren;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.8216916%2C4.44781691;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8216916%2C4.44781691;50.8216915999, 4.4478169147;"{""coordinates"": [4.4478169147, 50.8216915999], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bens;Bens;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.80681877%2C4.33675761;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.80681877%2C4.33675761;50.8068187691, 4.3367576085;"{""coordinates"": [4.3367576085, 50.8068187691], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bockstael;Bockstael;1020;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.87585545%2C4.34819318;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87585545%2C4.34819318;50.8758554474, 4.3481931766;"{""coordinates"": [4.3481931766, 50.8758554474], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Joseph Baeck;Joseph Baeck;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85203715%2C4.31643715;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85203715%2C4.31643715;50.8520371478, 4.3164371458;"{""coordinates"": [4.3164371458, 50.8520371478], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Stéphanie;Stefania;1060;Saint-Gilles;Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.83260813%2C4.3567995;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83260813%2C4.3567995;50.8326081275, 4.3567994993;"{""coordinates"": [4.3567994993, 50.8326081275], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Fuss;Fuss;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85351762%2C4.38069543;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85351762%2C4.38069543;50.853517625, 4.3806954315;"{""coordinates"": [4.3806954315, 50.853517625], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Clays;Clays;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85391465%2C4.38327879;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85391465%2C4.38327879;50.8539146546, 4.3832787943;"{""coordinates"": [4.3832787943, 50.8539146546], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Dailly;Dailly;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85252776%2C4.38805134;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85252776%2C4.38805134;50.8525277588, 4.3880513357;"{""coordinates"": [4.3880513357, 50.8525277588], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Auditoires-UCL;Auditoires-UCL;1200;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;https://www.google.com/maps/search/?api=1&query=50.85069102%2C4.45411151;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85069102%2C4.45411151;50.8506910222, 4.4541115074;"{""coordinates"": [4.4541115074, 50.8506910222], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Osseghem;Ossegem;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85701012%2C4.32533946;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85701012%2C4.32533946;50.8570101236, 4.3253394615;"{""coordinates"": [4.3253394615, 50.8570101236], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Chien Vert;Groene Hond;1150;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;https://www.google.com/maps/search/?api=1&query=50.83469748%2C4.42688325;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83469748%2C4.42688325;50.8346974834, 4.4268832454;"{""coordinates"": [4.4268832454, 50.8346974834], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Sibelius;Sibelius;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83340456%2C4.28261453;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83340456%2C4.28261453;50.8334045553, 4.2826145256;"{""coordinates"": [4.2826145256, 50.8334045553], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Océan Atlantique;Atlantische Oceaan;1150;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;https://www.google.com/maps/search/?api=1&query=50.83050147%2C4.41848624;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83050147%2C4.41848624;50.8305014749, 4.4184862394;"{""coordinates"": [4.4184862394, 50.8305014749], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Équipages;Jachtstoet;1170;Watermael-Boitsfort;Watermaal-Bosvoorde;https://www.google.com/maps/search/?api=1&query=50.78740255%2C4.42259667;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.78740255%2C4.42259667;50.7874025519, 4.4225966747;"{""coordinates"": [4.4225966747, 50.7874025519], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Ysaye;Ysaye;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83035747%2C4.29660156;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83035747%2C4.29660156;50.8303574685, 4.2966015601;"{""coordinates"": [4.2966015601, 50.8303574685], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Anatole France;Anatole France;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87656782%2C4.38537901;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87656782%2C4.38537901;50.8765678232, 4.3853790124;"{""coordinates"": [4.3853790124, 50.8765678232], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Ambiorix;Ambiorix;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.8461117%2C4.3837562;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8461117%2C4.3837562;50.8461117002, 4.3837562043;"{""coordinates"": [4.3837562043, 50.8461117002], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Victor Allard;Victor Allard;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.80072808%2C4.32728435;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.80072808%2C4.32728435;50.8007280825, 4.3272843527;"{""coordinates"": [4.3272843527, 50.8007280825], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Hoogbosch;Hoogbosch;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85548432%2C4.29846641;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85548432%2C4.29846641;50.8554843211, 4.2984664103;"{""coordinates"": [4.2984664103, 50.8554843211], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Domaine;Domein;1190;Forest;Vorst;https://www.google.com/maps/search/?api=1&query=50.81067659%2C4.32903793;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81067659%2C4.32903793;50.8106765888, 4.3290379318;"{""coordinates"": [4.3290379318, 50.8106765888], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bourse;Beurs;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84929703%2C4.34870994;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84929703%2C4.34870994;50.8492970294, 4.3487099412;"{""coordinates"": [4.3487099412, 50.8492970294], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Moensberg Gare;Moensberg Station;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.77908807%2C4.33241037;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.77908807%2C4.33241037;50.7790880653, 4.332410366;"{""coordinates"": [4.332410366, 50.7790880653], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Boule et Bill;Bollie en Billie;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.88941324%2C4.32230266;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88941324%2C4.32230266;50.8894132448, 4.3223026551;"{""coordinates"": [4.3223026551, 50.8894132448], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Statuaires;Beeldhouwers;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.80392136%2C4.3490464;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.80392136%2C4.3490464;50.8039213603, 4.3490464047;"{""coordinates"": [4.3490464047, 50.8039213603], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bailli;Baljuw;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.82712765%2C4.36342773;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82712765%2C4.36342773;50.8271276459, 4.3634277269;"{""coordinates"": [4.3634277269, 50.8271276459], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Carrefour Stalle;Kruispunt Stalle;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.79596636%2C4.32038369;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.79596636%2C4.32038369;50.7959663639, 4.3203836939;"{""coordinates"": [4.3203836939, 50.7959663639], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Grand Sablon;Grote Zavel;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84218979%2C4.35414786;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84218979%2C4.35414786;50.8421897905, 4.3541478562;"{""coordinates"": [4.3541478562, 50.8421897905], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Wery;Wery;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.82938653%2C4.37621072;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82938653%2C4.37621072;50.8293865335, 4.3762107196;"{""coordinates"": [4.3762107196, 50.8293865335], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
